id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
12945,10257,10257,2015/2016,14,11/29/2015 0:00,2060525,8534,8543,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,7,9,11,178732,299370,212643,41865,282731,362212,237606,192842,212645,206242,30284,39599,30983,465628,128036,43341,11685,38393,73999,66890,463301,106292,2.9,3.3,2,2.75,3.25,2.5,2.9,3.3,2.3,2.9,3.2,2.4,3.06,3.32,2.55,3,3.25,2.38,NA,NA,NA,3.13,3.13,2.5,NA,NA,NA,NA,NA,NA
12972,10257,10257,2015/2016,16,1/20/2016 0:00,2060572,7943,9804,1,2,4,6,8,5,7,3,3,5,7,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,39170,178120,32769,73024,41497,74034,317156,39222,364520,265924,195199,394824,253088,150670,34008,244811,213366,41816,362113,315460,309726,161660,2.5,3.1,3,2.6,3.1,2.95,2.4,3.3,2.75,2.5,3.1,2.9,2.55,3.26,3.03,2.4,3.2,3,NA,NA,NA,2.6,3.1,3,NA,NA,NA,NA,NA,NA
12973,10257,10257,2015/2016,16,12/12/2015 0:00,2060573,8600,8636,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,13033,279873,41318,195190,275034,49866,41694,422685,268394,38920,27734,42422,213688,19327,301456,428672,41199,33888,155738,92666,163670,282770,4,3.3,2,3.9,3.25,2.05,3.6,3.3,2,4,3.3,1.95,4.25,3.48,2.01,4,3.25,2,NA,NA,NA,4.5,3.25,1.95,NA,NA,NA,NA,NA,NA
12975,10257,10257,2015/2016,17,12/19/2015 0:00,2060585,9857,8534,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10,35644,74009,282420,24793,500502,199833,192079,518663,40659,154249,27663,178732,299370,212643,41865,282731,192842,237606,362212,212645,30284,282723,2.5,3.1,3,2.5,3.1,3.1,2.3,3.2,3,2.38,3.1,3.1,2.43,3.23,3.34,2.38,3,3.25,NA,NA,NA,2.45,3,3.4,NA,NA,NA,NA,NA,NA
12984,10257,10257,2015/2016,18,1/6/2016 0:00,2060605,8533,8686,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,8,8,8,11,37503,42008,24504,26223,22283,39487,15732,166509,36121,42437,109121,169718,34305,161683,276738,210111,264842,71466,161015,292462,37950,590494,3.4,3.3,2,3.4,3.2,2.25,2.9,3.3,2.3,3.4,3.25,2.15,3.63,3.41,2.21,3.4,3.1,2.25,NA,NA,NA,3.75,3.13,2.2,NA,NA,NA,NA,NA,NA
12994,10257,10257,2015/2016,19,1/10/2016 0:00,2060626,8524,10233,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,212630,39201,40621,127374,24500,575364,27671,210932,182836,35421,45220,181910,301023,164029,30928,46297,52243,110378,42651,280276,231176,429988,2.38,3.1,3,2.35,3.2,3.2,2.3,3.1,3.1,2.3,3,3.3,2.32,3.22,3.59,2.3,3.1,3.3,NA,NA,NA,2.3,3.13,3.5,NA,NA,NA,NA,NA,NA
12998,10257,10257,2015/2016,19,1/10/2016 0:00,2060630,9891,9875,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,41458,182715,39331,181997,415024,415501,33706,155262,184105,42052,181921,30660,293160,34029,210428,128852,188652,282775,41658,150330,25759,46104,13,6.5,1,11.5,6.25,1.25,9,5,1.3,13,6,1.22,13.91,6.66,1.25,11,6,1.25,NA,NA,NA,13,6.5,1.22,NA,NA,NA,NA,NA,NA
13014,10257,10257,2015/2016,20,1/17/2016 0:00,2060286,8533,8534,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,6,8,10,10,37503,22283,39304,26223,33816,39232,15732,166509,36121,212770,109121,178732,41640,212643,365624,282731,41540,237606,362212,438456,30284,282723,2.5,3.2,3,2.6,3,3,2.5,3.1,2.8,2.4,3,3,2.51,3.16,3.22,2.6,2.9,3,NA,NA,NA,2.6,2.9,3.2,NA,NA,NA,NA,NA,NA
13019,10257,10257,2015/2016,20,1/17/2016 0:00,2060291,8600,9885,1,3,5,7,1,3,5,7,9,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,13033,279873,19249,27719,275034,192325,41694,49866,268394,38920,27734,30717,358155,24235,41884,30474,42346,41890,111862,157865,75447,325916,6.5,3.75,1,6.5,3.9,1.57,6.1,4,1.5,6,3.75,1.6,6.54,4.02,1.62,6.5,3.8,1.55,NA,NA,NA,7,3.7,1.6,NA,NA,NA,NA,NA,NA
13021,10257,10257,2015/2016,20,1/17/2016 0:00,2060293,10233,8540,1,3,5,7,2,4,6,8,3,5,7,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,181910,164029,30928,301023,46297,52243,42651,429988,280276,231176,101422,39477,362121,118616,139806,92532,211091,299799,108401,293235,270774,NA,1.8,3.5,4,1.8,3.5,4.75,1.9,3.45,3.8,1.75,3.5,4.75,1.81,3.73,4.98,1.8,3.4,4.75,NA,NA,NA,1.8,3.5,5.2,NA,NA,NA,NA,NA,NA
13030,10257,10257,2015/2016,21,1/24/2016 0:00,2060302,9882,9875,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,41671,39422,46078,45413,163918,195717,175646,30920,319631,32748,NA,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,6.5,4.33,1,6.5,4.33,1.5,7,4,1.45,6.5,4.33,1.48,7.71,4.67,1.48,7,4,1.5,NA,NA,NA,7.5,4.2,1.5,NA,NA,NA,NA,NA,NA
13045,10257,10257,2015/2016,23,2/3/2016 0:00,2060327,9891,9857,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,213299,182715,263796,181997,114664,415500,399549,33706,156534,42052,27708,35644,447488,74009,282420,182776,39376,668307,199833,40659,27657,300683,3.1,3.25,2,3.1,3.3,2.35,2.9,3.3,2.3,3,3.25,2.38,3.12,3.41,2.46,3.1,3.1,2.4,NA,NA,NA,3.13,3.2,2.45,NA,NA,NA,NA,NA,NA
13050,10257,10257,2015/2016,23,2/3/2016 0:00,2060332,8543,9875,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,39599,30983,128036,465628,39562,73999,317717,66890,11685,30638,230190,30660,39535,34029,210428,128852,215584,282775,41658,150330,25759,193441,4,3.6,1,4.2,3.5,1.91,3.6,3.3,2,3.8,3.5,1.91,4.19,3.68,1.96,4,3.4,1.95,NA,NA,NA,4.3,3.4,1.87,NA,NA,NA,NA,NA,NA
13072,10257,10257,2015/2016,25,2/13/2016 0:00,2060382,8533,7943,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10,37503,42008,18880,26223,33816,57123,15732,27731,36121,41542,212770,39170,178120,32769,73024,41497,27685,74034,317156,364520,183059,195199,2.7,3,2,2.65,3.1,2.85,2.5,3,2.9,2.6,3,2.9,2.77,3.1,2.97,2.7,3,2.8,NA,NA,NA,2.8,3,2.9,NA,NA,NA,NA,NA,NA
13091,10257,10257,2015/2016,27,2/27/2016 0:00,2060421,8534,8686,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10,178732,299370,184770,112476,282731,41540,237606,362212,438456,30284,282723,169718,34305,276738,45413,210111,96398,26146,41433,292462,101422,161328,4.5,3.5,1,4.75,3.4,1.83,4.2,3.5,1.8,4.33,3.5,1.83,4.71,3.72,1.85,4.5,3.4,1.85,NA,NA,NA,4.8,3.4,1.85,NA,NA,NA,NA,NA,NA
13092,10257,10257,2015/2016,27,2/29/2016 0:00,2060422,8543,7943,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,150747,39562,40016,128036,66890,463301,38393,73999,11685,30638,230190,39170,178120,32769,73024,41497,39222,74034,317156,364520,265924,195199,1.65,3.75,5,1.75,3.6,5,1.75,3.5,4.5,1.73,3.4,5.25,1.74,3.72,5.69,1.75,3.6,4.8,NA,NA,NA,1.67,3.6,6,NA,NA,NA,NA,NA,NA
13098,10257,10257,2015/2016,28,3/6/2016 0:00,2060438,8524,9885,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10,212630,127374,41879,40621,506364,210932,198559,27671,25519,400957,39447,30717,30474,24235,30902,32569,42346,41890,248453,210278,325916,75447,7.5,3.8,1,6.75,3.9,1.5,7,4,1.45,7,3.8,1.55,7.64,3.99,1.56,7,3.75,1.53,NA,NA,NA,8.5,3.8,1.53,NA,NA,NA,NA,NA,NA
13101,10257,10257,2015/2016,28,3/6/2016 0:00,2060441,8636,8540,1,2,4,6,8,4,6,3,5,7,5,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,7,10,10,25735,130155,19327,301456,98254,155738,214972,49970,30991,163670,282770,39477,42434,118616,139806,130113,211091,34000,434778,670928,270774,30881,1.29,5.5,11,1.28,5.5,9.75,1.3,5,9,1.29,5.5,11,1.3,5.98,12.15,1.3,5,11,NA,NA,NA,1.25,6,13,NA,NA,NA,NA,NA,NA
13108,10257,10257,2015/2016,29,3/13/2016 0:00,2060458,8533,8564,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,7,10,10,37503,22283,39304,26223,33816,39487,15732,166509,36121,41542,42437,618878,39555,26564,362195,46374,57124,154239,127460,72656,33782,166648,4,3.25,2,4.1,3.4,1.95,3.6,3.3,2,3.75,3.25,2.05,4.02,3.36,2.11,3.8,3.25,2.05,NA,NA,NA,4.1,3.2,2.05,NA,NA,NA,NA,NA,NA
13117,10257,10257,2015/2016,3,9/13/2015 0:00,2060279,9876,9804,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,1,5,7,9,3,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,105828,97789,30740,39440,184520,238838,251384,41329,111794,30709,42491,42692,39419,210704,150670,267911,41432,195413,24791,154246,39540,309726,3.2,3.3,2,3,3.2,2.35,2.75,3.3,2.4,3,3.1,2.38,3.1,3.39,2.48,2.9,3.4,2.38,NA,NA,NA,3.3,3.3,2.4,NA,NA,NA,NA,NA,NA
13124,10257,10257,2015/2016,30,3/20/2016 0:00,2060474,8524,9857,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,212630,41879,39726,40621,25519,27671,198559,210932,41475,45220,35575,35644,362115,24793,42691,182776,39376,668307,27663,300683,27657,167634,2.2,3,3,2.2,3,3.5,2.1,3.1,3.5,2.2,3,3.6,2.23,3.26,3.78,2.25,3,3.5,NA,NA,NA,2.25,3,3.8,NA,NA,NA,NA,NA,NA
13130,10257,10257,2015/2016,30,3/20/2016 0:00,2060480,9804,9885,1,3,5,7,1,3,5,7,9,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,42692,253088,150670,34008,267911,213366,41432,362113,315460,309726,161660,30717,358155,24235,30902,30474,42346,421786,248453,157865,75447,325916,4.75,3.1,1,4.25,3.4,1.85,4.4,3.4,1.8,4.33,3.3,1.91,4.7,3.41,1.94,4.5,3.1,1.95,NA,NA,NA,4.8,3.13,1.95,NA,NA,NA,NA,NA,NA
13163,10257,10257,2015/2016,33,4/16/2016 0:00,2060543,9857,9804,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,35644,74009,282420,42691,26522,199833,668307,27663,300683,27657,167634,42692,39419,150670,34008,267911,195413,41432,154246,24791,309726,239287,2.8,3.1,2,2.75,2.95,2.75,2.75,3,2.65,2.8,3,2.7,2.98,3.09,2.77,2.8,2.9,2.8,NA,NA,NA,2.9,3,2.75,NA,NA,NA,NA,NA,NA
13183,10257,10257,2015/2016,35,4/23/2016 0:00,2060583,8636,8600,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,42422,98254,19327,301456,197352,206508,33888,214972,40686,282770,92666,13033,279873,19249,27719,275034,192325,25772,422685,268394,116555,38920,1.44,4.2,8,1.44,4.33,7,1.45,4,7,1.48,4.33,7,1.48,4.6,8.01,1.44,4.2,8,NA,NA,NA,1.44,4.5,8,NA,NA,NA,NA,NA,NA
13184,10257,10257,2015/2016,36,5/2/2016 0:00,2060594,9875,8524,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,212630,41879,127374,260964,25519,198559,27671,182836,41475,210932,39447,1.17,7.5,17,1.15,8,17,1.17,6.5,14,1.17,7.5,15,1.17,8.77,18.9,1.17,7,15,NA,NA,NA,1.18,7.5,17,NA,NA,NA,NA,NA,NA
13185,10257,10257,2015/2016,36,5/1/2016 0:00,2060595,8534,9857,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,8,8,8,11,39302,415308,184770,41865,282731,362212,612212,41540,212645,282723,30284,35644,447488,42691,24793,500502,39376,668307,40659,27663,167634,27657,2.25,3.2,3,2.3,3.3,3.2,2.3,3.3,2.9,2.3,3.25,3.1,2.4,3.37,3.26,2.4,3.1,3.1,NA,NA,NA,2.38,3.2,3.3,NA,NA,NA,NA,NA,NA
13191,10257,10257,2015/2016,36,5/2/2016 0:00,2060601,10233,8686,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,162885,301023,30928,164029,364532,52243,110378,30940,429988,280276,231176,169718,34305,161683,276738,210111,41433,30682,114558,292462,101422,161328,5.5,3.75,1,5.25,4,1.65,4.7,3.6,1.7,5,4,1.65,5.37,4.1,1.69,4.8,3.75,1.7,NA,NA,NA,5.25,3.8,1.7,NA,NA,NA,NA,NA,NA
13193,10257,10257,2015/2016,36,4/30/2016 0:00,2060603,8600,9804,1,3,5,7,1,3,5,7,9,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,13033,179791,19249,27719,268394,192325,25772,422685,476771,38920,282060,42692,39419,174031,315460,244811,362113,41432,213366,267911,309726,239287,1.95,3.4,4,1.95,3.4,4.1,1.9,3.45,3.8,1.95,3.4,3.8,2.04,3.55,4.03,2,3.3,3.8,NA,NA,NA,2,3.3,4.2,NA,NA,NA,NA,NA,NA
13200,10257,10257,2015/2016,37,5/8/2016 0:00,2060621,9804,9875,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,42692,39419,174031,315460,244811,362113,41432,213366,267911,309726,239287,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,7.5,5,1,6.5,4.5,1.44,6.8,4.6,1.4,6.5,4.75,1.4,7.88,5.12,1.43,6,5,1.44,NA,NA,NA,7.5,5.2,1.4,NA,NA,NA,NA,NA,NA
13212,10257,10257,2015/2016,38,5/14/2016 0:00,2060644,9885,9882,1,3,5,7,1,3,5,7,9,4,6,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,9,11,176186,30902,24235,41884,30474,210278,21446,248453,32569,325916,75447,299879,39331,18823,309328,238838,319631,121044,30920,177874,50189,39540,1.25,6,10,1.3,5,9.75,1.35,4.8,7.6,1.25,5.75,11,1.29,6.28,11.89,1.29,5.5,10,NA,NA,NA,1.29,5.75,11.5,NA,NA,NA,NA,NA,NA
13218,10257,10257,2015/2016,4,9/20/2015 0:00,2060320,10233,9885,1,3,5,7,2,4,6,8,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,162885,41655,30928,301023,258873,52243,30940,429988,38139,101422,671159,30717,30474,30902,41884,32569,421786,244966,248453,155066,75447,213501,4.5,3.5,1,5,3.4,1.83,4.2,3.5,1.8,4.5,3.3,1.8,5.17,3.55,1.83,5,3.1,1.85,NA,NA,NA,5.4,3.4,1.83,NA,NA,NA,NA,NA,NA
13225,10257,10257,2015/2016,5,9/23/2015 0:00,2060337,8533,9804,1,2,4,6,8,3,5,7,5,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,7,7,7,7,7,10,10,37503,42008,39304,26223,22283,166509,27731,39487,36121,24448,109121,42692,39419,150670,34008,267911,213366,41432,195413,24791,239287,39540,2.8,3.25,2,2.7,3.1,2.65,2.75,3.2,2.5,2.9,3,2.5,2.93,3.17,2.75,2.9,3,2.62,NA,NA,NA,3,3,2.8,NA,NA,NA,NA,NA,NA
13235,10257,10257,2015/2016,6,9/27/2015 0:00,2060365,9857,8600,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10,35644,447488,282420,74009,500502,300683,668307,335606,167634,154249,40659,13033,195190,279873,19249,476771,268394,49866,192325,128020,116555,38920,2.4,3.1,3,2.4,3.1,3,2.4,3.2,2.85,2.4,3,3.1,2.5,3.21,3.24,2.5,3,3.1,NA,NA,NA,2.5,3,3.4,NA,NA,NA,NA,NA,NA
13271,10257,10257,2015/2016,9,10/24/2015 0:00,2060431,8540,8636,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10,39477,169752,118616,139806,130113,42651,34000,211091,293235,270774,30881,42422,98254,19327,301456,428672,214972,49970,41199,163670,92666,282770,4,3.3,2,3.9,3.4,2.05,3.6,3.3,2,3.6,3.3,2.05,3.94,3.47,2.09,3.75,3.1,2.1,NA,NA,NA,4,3.4,2.1,NA,NA,NA,NA,NA,NA
15416,13274,13274,2015/2016,1,8/11/2015 0:00,1983272,10228,8526,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,112107,214397,611831,215369,292769,110214,505059,255221,303926,243430,318809,467024,243489,298933,651112,209418,467513,248123,467027,179208,149211,46059,1.55,4.33,5,1.53,4.25,5.25,1.55,3.7,5,1.57,4.25,4.75,1.63,4.35,5.43,1.5,4.2,5.5,NA,NA,NA,1.62,4.33,5.2,NA,NA,NA,NA,NA,NA
15432,13274,13274,2015/2016,10,10/25/2015 0:00,1983360,8464,8674,1,2,4,6,8,3,5,7,3,5,7,1,5,9,1,3,7,5,7,3,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,3,7,7,7,10,10,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419,156553,46079,277608,485047,212708,212520,484858,293722,30994,359461,143512,2.2,3.4,3,2.2,3.4,3,2.2,3.3,2.9,2.2,3.3,3.25,2.26,3.51,3.37,2.25,3.4,2.88,NA,NA,NA,2.2,3.5,3.25,NA,NA,NA,NA,NA,NA
15434,13274,13274,2015/2016,11,10/30/2015 0:00,1983362,9791,8525,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,26589,147601,213167,31296,518346,243439,248151,213682,422128,351999,42534,156546,26708,243481,45837,292773,171786,112471,145586,412708,12245,252969,1.75,3.8,4,1.83,3.5,4.1,1.9,3.4,3.5,1.8,3.6,4.2,1.85,3.9,4.39,1.8,3.5,4,NA,NA,NA,1.8,3.9,4.4,NA,NA,NA,NA,NA,NA
15465,13274,13274,2015/2016,14,11/29/2015 0:00,1983393,8277,8464,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,150242,566158,112477,26458,159854,174364,541330,278473,207243,591734,155639,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419,1.53,4.2,5,1.48,4.33,5.75,1.45,3.9,6.5,1.57,4,5.75,1.59,4.36,6.04,1.44,4.33,6,NA,NA,NA,1.57,4.33,5.75,NA,NA,NA,NA,NA,NA
15467,13274,13274,2015/2016,14,11/29/2015 0:00,1983395,8674,10217,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,156553,485047,46079,212520,277608,30994,293722,215005,186837,484858,179239,47532,110184,109647,31731,101042,279107,42704,417818,45860,20645,17855,2,3.5,3,1.95,3.6,3.5,1.9,3.5,3.5,2.05,3.5,3.4,2.13,3.64,3.57,1.91,3.5,3.6,NA,NA,NA,2.05,3.6,3.6,NA,NA,NA,NA,NA,NA
15494,13274,13274,2015/2016,17,12/20/2015 0:00,1983422,10228,10217,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11,112107,243465,363369,466854,215369,439148,611831,292769,303926,243430,318809,47532,31731,212370,109647,101042,42704,26813,417818,279107,45860,17855,2,3.6,3,1.83,3.7,3.8,1.9,3.4,3.6,2,3.6,3.6,2.04,3.72,3.75,1.83,3.75,3.75,NA,NA,NA,2,3.75,3.5,NA,NA,NA,NA,NA,NA
15540,13274,13274,2015/2016,21,1/31/2016 0:00,1983459,10235,10217,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,26002,560852,62358,109649,299572,26539,438572,304000,503629,37139,26675,47532,31731,109647,212370,101042,279107,42704,417818,45860,20645,243500,1.36,5.25,7,1.34,5,7.5,1.35,4.5,7.3,1.4,4.75,7,1.45,4.97,7.38,1.29,5,8.5,NA,NA,NA,1.4,5,7.5,NA,NA,NA,NA,NA,NA
15548,13274,13274,2015/2016,22,2/7/2016 0:00,1983467,8526,8464,1,2,4,6,8,5,4,6,5,4,6,1,3,5,7,4,6,3,5,7,4,6,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,5,5,7,7,7,10,10,467024,586678,298933,240788,NA,351898,351939,32593,179208,467488,248154,35442,410015,238529,133201,466832,561849,467499,230133,240790,196957,215419,2.63,3.5,2,2.75,3.3,2.4,2.7,3.2,2.4,2.7,3.3,2.5,2.74,3.5,2.67,2.7,3.3,2.4,NA,NA,NA,2.7,3.5,2.55,NA,NA,NA,NA,NA,NA
15550,13274,13274,2015/2016,22,2/7/2016 0:00,1983469,9908,8640,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10,118848,121642,37195,352392,45496,614453,462004,352404,105919,352968,109288,150236,70812,210185,184821,207642,199291,467495,178765,441883,150201,277597,3.8,4,1,4.2,3.5,1.8,4.3,3.4,1.75,3.8,3.8,1.83,4.23,4.02,1.85,3.8,4,1.73,NA,NA,NA,3.9,4,1.83,NA,NA,NA,NA,NA,NA
15557,13274,13274,2015/2016,23,2/14/2016 0:00,1983476,6413,10235,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,352365,41165,278838,243425,188089,26538,553477,586474,553479,562849,243937,26002,680011,424879,62358,299572,26539,150119,304000,188557,37139,503629,3.3,3.5,2,3.4,3.3,2.05,3.6,3.4,1.9,3.3,3.6,2.05,3.48,3.82,2.1,3.3,3.4,2,NA,NA,NA,3.3,3.75,2.1,NA,NA,NA,NA,NA,NA
15586,13274,13274,2015/2016,26,3/6/2016 0:00,1983505,10235,7788,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11,26002,560852,424879,62358,299572,26539,37139,304000,188557,110161,26675,189958,180784,158841,179201,148487,110135,99323,304668,661902,150248,46203,1.36,5,7,1.33,5,8,1.35,4.5,7.3,1.33,5,9.5,1.34,5.65,10.11,1.33,4.8,7.5,NA,NA,NA,1.33,5.4,9,NA,NA,NA,NA,NA,NA
